,participant_id,category,is_correct
16645,67815903d5adabce124cdfcc,Which of the following is true about the three brands of shampoo in city Y from 2001 to 2005? + T25.png,1.0
16646,67815903d5adabce124cdfcc,Which planet spends approximately 22% of its GDP on primary students? + sp-8.svg,1.0
16647,67815903d5adabce124cdfcc,Which planet spends the most on its primary students? + sp-5.svg,1.0
16648,67815903d5adabce124cdfcc,"Which region had the highest number of confirmed cases per 1,000 people? + T42.png",0.0
16649,67815903d5adabce124cdfcc,"Which season has more rain, the summer or the spring? + line.png",1.0
16650,67818ac1cbe48b635ea691f0,A group of males are gathered around the height of 176 cm and the weight of 70 kg. + item30.png,1.0
16651,67818ac1cbe48b635ea691f0,About what is the global smartphone market share of Samsung? + item19.png,0.0
16652,67818ac1cbe48b635ea691f0,Approximately what percentage of people had Adeolitis in the year 2000? + ggr_item5.png,1.0
16653,67818ac1cbe48b635ea691f0,"Approximately, what is the number of votes for candidate A as a proportion of those for candidate B? + T26.png",0.0
16654,67818ac1cbe48b635ea691f0,"Approximately, what is the total number of visitors at amusement park B as a proportion of that at amusement park C from May to December? + T8.png",0.0
16655,67818ac1cbe48b635ea691f0,"Assuming today is Feb 20, 2022, which of the following is true about the vegetables planted by the three farms? + T35.png",0.0
16656,67818ac1cbe48b635ea691f0,"Company A sells a board game. Assuming today is Jun 01, 2022, which of the following statements is true? + T34.png",0.0
16657,67818ac1cbe48b635ea691f0,Do U.S. states have a more similar number of windy days in the summer or in the winter? + T2.png,0.0
16658,67818ac1cbe48b635ea691f0,Do all of these planets have the same life expectancy? + bg-12.svg,1.0
16659,67818ac1cbe48b635ea691f0,Do all of these planets have the same life expectancy? + bg-5.svg,1.0
16660,67818ac1cbe48b635ea691f0,"Even though there has been some variation, has the unemployment trend generally increased on all of these planets since the beginning of this time period? + lg1-table-3.png",1.0
16661,67818ac1cbe48b635ea691f0,"Even though there has been some variation, where has the unemployment trend generally increased the most since the beginning of this time period? + lg1-7.svg",1.0
16662,67818ac1cbe48b635ea691f0,How many countries in Asia is the average internet speed slower than Thailand? + item9.png,0.0
16663,67818ac1cbe48b635ea691f0,How many months have less than 40mm of rain? + line.png,0.0
16664,67818ac1cbe48b635ea691f0,How many months have more rain than the average month? + line.png,1.0
16665,67818ac1cbe48b635ea691f0,How many planets spend approximately the same amount on primary students as planet Wobb but have a higher percentage of literate adults? + sp-1.svg,0.0
16666,67818ac1cbe48b635ea691f0,"In San Francisco, as the weather gets warmer, there is generally more rain. + bar.png",0.0
16667,67818ac1cbe48b635ea691f0,"In town X, what is the approximate average number of customers at mall A from Jan to Mar? + T49.png",0.0
16668,67818ac1cbe48b635ea691f0,In which season does each month have less rain than the month before? + table.png,0.0
16669,67818ac1cbe48b635ea691f0,On how many planets does high expenditure per primary student seem to have a high positive impact on adult literacy? + sp-table-6.png,0.0
16670,67818ac1cbe48b635ea691f0,On which planet does low expenditure per primary student have the worst impact on adult literacy? + sp-2.svg,1.0
16671,67818ac1cbe48b635ea691f0,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. + item4.png",1.0
16672,67818ac1cbe48b635ea691f0,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'. + item45.png",0.0
16673,67818ac1cbe48b635ea691f0,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum? + item42.png",1.0
16674,67818ac1cbe48b635ea691f0,Samsung is nested in the Financial category. + item61.png,1.0
16675,67818ac1cbe48b635ea691f0,The cost of vodka in Atlanta is higher than that of Honolulu. + item14.png,0.0
16676,67818ac1cbe48b635ea691f0,True or False: Monthly sales for store B is increasing from Jan to Dec. + T52.png,0.0
16677,67818ac1cbe48b635ea691f0,True or False: WY has a higher risk of bacteria Z infection than ND. + T11.png,1.0
16678,67818ac1cbe48b635ea691f0,What is the approval rating of Republicans among the people who have the education level of Postgraduate Study? + item16.png,1.0
16679,67818ac1cbe48b635ea691f0,What is the average adult literacy on the 5 planets that spend the most on primary students? + sp-7.svg,0.0
16680,67818ac1cbe48b635ea691f0,What is the difference between the percentage of patients who recovered after a surgery and the percentage of patients who recovered after radiation therapy? + ggr_item2.png,1.0
16681,67818ac1cbe48b635ea691f0,What is the number of visitors at theater A as a proportion of that at theater B in 2001? + N1.png,0.0
16682,67818ac1cbe48b635ea691f0,What is the total length of the metro system in Beijing? + item47.png,0.0
16683,67818ac1cbe48b635ea691f0,What was the average price of a pound of coffee beans in September 2013? + item35.png,1.0
16684,67818ac1cbe48b635ea691f0,When did the highest increase in the unemployment trend occur on planet Nurag since the beginning of this time period? + lg1-5.svg,0.0
16685,67818ac1cbe48b635ea691f0,When was unemployment at its highest peak on planet Karna? + lg1-10.svg,0.0
16686,67818ac1cbe48b635ea691f0,Where did unemployment reach its lowest peak since the beginning of this time period? + lg1-4.svg,1.0
16687,67818ac1cbe48b635ea691f0,Where is life expectancy roughly 66? + bg-table-10.png,1.0
16688,67818ac1cbe48b635ea691f0,Where is life expectancy roughly 79? + bg-table-4.png,0.0
16689,67818ac1cbe48b635ea691f0,Which month has 25 mm of rain? + radial.png,1.0
16690,67818ac1cbe48b635ea691f0,"Which of the following is true about the advertising expense breakdown of company Z in countries A, B, and C? + N4.png",0.0
16691,67818ac1cbe48b635ea691f0,Which of the following is true about the residents in towns X and Y? + N11.png,1.0
16692,67818ac1cbe48b635ea691f0,Which planet has the lowest life expectancy? + bg-table-2.png,1.0
16693,67818ac1cbe48b635ea691f0,"Which season has more rain, the summer or the spring? + table.png",1.0
16694,67818ac1cbe48b635ea691f0,Which season has the most rain? + bar.png,1.0
16695,67818ac1cbe48b635ea691f0,"Within each city, is there a positive relationship between salary and average daily working hours? + T39.png",0.0
16696,67825576d5858c9d420da538,About how much did the price of a barrel of oil fall from April to September in 2015? + item5.png,0.0
16697,67825576d5858c9d420da538,About what is the ratio of the cost of a sandwich to the total cost of room service in Seattle? + item11.png,0.0
16698,67825576d5858c9d420da538,Are there more households with exactly 1 car than households with exactly 2 cars? + T29.png,0.0
16699,67825576d5858c9d420da538,"Assuming today is May 01, 2022, which of the following statements is true? + T37.png",0.0
16700,67825576d5858c9d420da538,"Company A sells a board game. Assuming today is Jun 01, 2022, which of the following statements is true? + T34.png",0.0
16701,67825576d5858c9d420da538,Do U.S. states have a more similar number of windy days in the summer or in the winter? + T2.png,0.0
16702,67825576d5858c9d420da538,Do all of these planets have the same life expectancy? + bg-5.svg,1.0
16703,67825576d5858c9d420da538,Do all of these planets have the same life expectancy? + bg-table-3.png,1.0
16704,67825576d5858c9d420da538,"Even though there has been some variation, has the unemployment trend generally increased on planet Vincetori since the beginning of this time period? + lg1-table-9.png",0.0
16705,67825576d5858c9d420da538,How many months have less than 40mm of rain? + bar.png,0.0
16706,67825576d5858c9d420da538,How many months have more rain than the average month? + radial.png,0.0
16707,67825576d5858c9d420da538,How many more men than women are there among 100 patients with disease X? + ggr_item9.png,0.0
16708,67825576d5858c9d420da538,How many people have rated the taxi between 4.0 and 4.2? + item22.png,1.0
16709,67825576d5858c9d420da538,How many planets spend approximately the same amount on primary students as planet Wobb but have a higher percentage of literate adults? + sp-1.svg,0.0
16710,67825576d5858c9d420da538,How much does it rain in March? + radial.png,1.0
16711,67825576d5858c9d420da538,"In San Francisco, as the weather gets warmer, there is generally more rain. + table.png",0.0
16712,67825576d5858c9d420da538,"In general, the ridership of the metro system increases as the number of stations increases. + item52.png",0.0
16713,67825576d5858c9d420da538,In which season does each month have less rain than the month before? + line.png,0.0
16714,67825576d5858c9d420da538,"Of all the people who die from cancer, approximately what percentage dies from lung cancer? + ggr_item3.png",0.0
16715,67825576d5858c9d420da538,On how many planets does high expenditure per primary student seem to have a high positive impact on adult literacy? + sp-4.svg,0.0
16716,67825576d5858c9d420da538,On which planet does low expenditure per primary student have the worst impact on adult literacy? + sp-table-2.png,1.0
16717,67825576d5858c9d420da538,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum? + item42.png",1.0
16718,67825576d5858c9d420da538,The global smartphone market share of Apple is larger than that of Huawei. + item21.png,1.0
16719,67825576d5858c9d420da538,The number of unique visitors for Amazon was more than that of Yahoo in 2010. + item60.png,1.0
16720,67825576d5858c9d420da538,"The residents of town Y are voting on a favorite hiking trail, and half of the votes have been counted. The poll closes on Sep 01, 2022. Which of the following is true? + T48.png",0.0
16721,67825576d5858c9d420da538,"True or False: If the temperature gets higher than 100°F, then the bottles of water sold must be greater than 750. + T46.png",0.0
16722,67825576d5858c9d420da538,Was the average amount of precipitation over 15 years in region D higher than that in region C? + T30.png,0.0
16723,67825576d5858c9d420da538,What has the average unemployment rate been on planet Konom since the beginning of this time period? + lg1-table-11.png,0.0
16724,67825576d5858c9d420da538,What has the average unemployment rate been on planet Voreg since the beginning of this time period? + lg1-2.svg,1.0
16725,67825576d5858c9d420da538,What is the approximate average adult literacy in this group of planets? + sp-table-5.png,0.0
16726,67825576d5858c9d420da538,What is the average adult literacy on the 5 planets that spend the most on primary students? + sp-7.svg,0.0
16727,67825576d5858c9d420da538,What is the average internet speed in Japan? + item6.png,0.0
16728,67825576d5858c9d420da538,What is the height for the tallest person among the 85 males? + item27.png,0.0
16729,67825576d5858c9d420da538,What is the number of visitors at theater A as a proportion of that at theater B in 2001? + N1.png,1.0
16730,67825576d5858c9d420da538,What is the trend of the monthly number of new restaurant openings in county Y in 2000? + N7.png,1.0
